-
  Date     Time   Typ  C Stat  AdTim     Vol    Bl  BlDev  MaxV    Area    ng/m3
14-05-08 10:50:00 CONT B OK  0   300    5.00 0.181   .024 0.192   32551    1.406
14-05-08 10:55:00 CONT A OK  0   300    5.00 0.181   .027 0.192   33164    1.449
14-05-08 11:00:00 CONT B OK  0   300    5.00 0.181   .029 0.192   33365    1.441
14-05-08 11:05:00 CONT A OK  0   300    5.00 0.181   .028 0.192   31713    1.385
14-05-08 11:10:00 CONT B OK  0   300    5.00 0.181   .026 0.192   32158    1.389
14-05-08 11:15:00 CONT A OK  0   300    5.00 0.181   .029 0.192   32236    1.409
14-05-08 11:20:00 CONT B OK  0   300    5.00 0.181   .032 0.192   32744    1.414
14-05-08 11:25:00 CONT A OK  0   300    5.00 0.181   .026 0.192   32526    1.421
14-05-08 11:30:00 CONT B OK  0   300    5.00 0.181   .028 0.192   32529    1.405
14-05-08 11:35:00 CONT A OK  0   300    5.00 0.181   .029 0.192   33001    1.442
14-05-08 11:40:00 CONT B OK  0   300    5.00 0.181   .031 0.192   32078    1.385
14-05-08 11:45:00 CONT A OK  0   300    5.00 0.181   .029 0.192   33153    1.449
14-05-08 11:50:00 CONT B OK  0   300    5.00 0.181   .029 0.192   32836    1.418
14-05-08 11:55:00 CONT A OK  0   300    5.00 0.181   .029 0.192   32902    1.437
14-05-08 12:00:00 CONT B OK  0   300    5.00 0.181   .030 0.192   32463    1.402
14-05-08 12:05:00 CONT A OK  0   300    5.00 0.181   .030 0.192   32853    1.436
14-05-08 12:10:00 CONT B OK  0   300    5.00 0.181   .030 0.192   32719    1.413
14-05-08 12:15:00 CONT A OK  0   300    5.00 0.181   .029 0.192   32720    1.430
14-05-08 12:20:00 CONT B OK  0   300    5.00 0.181   .031 0.192   32547    1.406
14-05-08 12:25:00 CONT A OK  0   300    5.00 0.181   .030 0.192   33209    1.451
14-05-08 12:30:00 CONT B OK  0   300    5.00 0.181   .025 0.192   33144    1.432
14-05-08 12:35:00 CONT A OK  0   300    5.00 0.181   .030 0.192   32887    1.437
14-05-08 12:40:00 CONT B OK  0   300    5.00 0.181   .025 0.192   33050    1.427
14-05-08 12:45:00 CONT A OK  0   300    5.00 0.181   .028 0.192   33438    1.461
14-05-08 12:50:00 CONT B OK  0   300    5.00 0.181   .031 0.192   32874    1.420
14-05-08 12:55:00 CONT A OK  0   300    5.00 0.181   .028 0.192   33435    1.461
14-05-08 13:00:00 CONT B OK  0   300    5.00 0.181   .029 0.192   32953    1.423
-
  Date     Time   Typ  C Stat  AdTim     Vol    Bl  BlDev  MaxV    Area    ng/m3
14-05-08 17:53:40 CLN  A NP  0     0     .00 0.177  1.041  .000       0    0.000
14-05-08 17:57:14 CLN  B OK  0   213    3.61 0.190   .039 0.193    9913    0.000
14-05-08 18:00:00 CONT A OK  0   300    4.99 0.189   .034 0.201   36753    1.611
14-05-08 18:05:00 CONT B OK  0   300    5.00 0.188   .048 0.199   34614    1.494
14-05-08 18:10:00 CONT A OK  0   300    5.00 0.187   .035 0.199   34890    1.524
14-05-08 18:15:00 CONT B OK  0   300    5.00 0.187   .032 0.198   34269    1.480
14-05-08 18:20:00 CONT A OK  0   300    5.00 0.186   .035 0.198   34229    1.495
14-05-08 18:25:00 CONT B OK  0   300    5.00 0.186   .032 0.197   32471    1.402
14-05-08 18:30:00 CONT A OK  0   300    5.00 0.186   .028 0.197   34183    1.494
14-05-08 18:35:00 CONT B OK  0   300    5.00 0.185   .029 0.197   32701    1.412
14-05-08 18:40:00 CONT A OK  0   300    5.00 0.185   .027 0.196   33775    1.476
14-05-08 18:45:00 CONT B OK  0   300    5.00 0.185   .030 0.196   33038    1.427
14-05-08 18:50:00 CONT A OK  0   300    5.00 0.184   .027 0.196   33211    1.451
14-05-08 18:55:00 CONT B OK  0   300    5.00 0.184   .030 0.195   33926    1.465
14-05-08 19:00:00 CONT A OK  0   300    5.00 0.184   .032 0.195   34230    1.496
14-05-08 19:05:00 CONT B OK  0   300    5.00 0.184   .032 0.195   34299    1.481
14-05-08 19:10:00 CONT A OK  0   300    5.00 0.183   .030 0.195   33226    1.452
14-05-08 19:15:00 CONT B OK  0   300    5.00 0.183   .027 0.195   33851    1.462
14-05-08 19:20:00 CONT A OK  0   300    5.00 0.183   .035 0.195   34033    1.487
14-05-08 19:25:00 CONT B OK  0   300    5.00 0.183   .031 0.195   34465    1.488
14-05-08 19:30:00 CONT A OK  0   300    5.00 0.183   .038 0.195   34259    1.497
14-05-08 19:35:00 CONT B OK  0   300    5.00 0.183   .028 0.194   34961    1.510
14-05-08 19:40:00 CONT A OK  0   300    5.00 0.183   .030 0.194   34132    1.491
14-05-08 19:45:00 CONT B OK  0   300    5.00 0.183   .032 0.194   33882    1.463
14-05-08 19:50:00 CONT A OK  0   300    5.00 0.183   .031 0.194   34309    1.499
14-05-08 19:55:00 CONT B OK  0   300    5.00 0.183   .028 0.194   33964    1.467
14-05-08 20:00:00 CONT A OK  0   300    5.00 0.183   .031 0.194   34134    1.492
14-05-08 20:05:00 CONT B OK  0   300    5.00 0.183   .035 0.194   34458    1.488
14-05-08 20:10:00 CONT A OK  0   300    5.00 0.183   .027 0.194   34034    1.487
14-05-08 20:15:00 CONT B OK  0   300    5.00 0.183   .025 0.194   35404    1.529
14-05-08 20:20:00 CONT A OK  0   300    5.00 0.182   .027 0.194   34521    1.509
14-05-08 20:25:00 CONT B OK  0   300    5.00 0.182   .032 0.194   34732    1.500
14-05-08 20:30:00 CONT A OK  0   300    5.00 0.182   .027 0.194   35109    1.534
14-05-08 20:35:00 CONT B OK  0   300    5.00 0.182   .032 0.194   34777    1.502
14-05-08 20:40:00 CONT A OK  0   300    5.00 0.182   .028 0.194   35016    1.530
14-05-08 20:45:00 CONT B OK  0   300    5.00 0.182   .028 0.194   34830    1.504
14-05-08 20:50:00 CONT A OK  0   300    5.00 0.182   .025 0.194   35623    1.557
14-05-08 20:55:00 CONT B OK  0   300    5.00 0.182   .035 0.194   35219    1.521
14-05-08 21:00:00 CONT A OK  0   300    5.00 0.182   .026 0.194   34869    1.523
14-05-08 21:05:00 CONT B OK  0   300    5.00 0.182   .030 0.194   35129    1.517
14-05-08 21:10:00 CONT A OK  0   300    5.00 0.182   .030 0.194   35399    1.547
14-05-08 21:15:00 CONT B OK  0   300    5.00 0.182   .031 0.194   35471    1.532
14-05-08 21:20:00 CONT A OK  0   300    5.00 0.182   .030 0.194   35567    1.554
14-05-08 21:25:00 CONT B OK  0   300    5.00 0.182   .032 0.194   35760    1.545
14-05-08 21:30:00 CONT A OK  0   300    5.00 0.182   .027 0.194   34941    1.527
14-05-08 21:35:00 CONT B OK  0   300    5.00 0.182   .029 0.194   36405    1.573
14-05-08 21:40:00 CONT A OK  0   300    5.00 0.182   .030 0.194   35848    1.567
14-05-08 21:45:00 CONT B OK  0   300    5.00 0.182   .042 0.194   35357    1.527
14-05-08 21:50:00 CONT A OK  0   300    5.00 0.182   .034 0.194   35816    1.565
14-05-08 21:55:00 CONT B OK  0   300    5.00 0.182   .026 0.194   35417    1.530
14-05-08 22:00:00 CONT A OK  0   300    5.00 0.182   .030 0.194   35579    1.554
14-05-08 22:05:00 CONT B OK  0   300    5.00 0.182   .036 0.194   35291    1.524
14-05-08 22:10:00 CONT A OK  0   300    5.00 0.182   .027 0.194   35577    1.555
14-05-08 22:15:00 CONT B OK  0   300    5.00 0.182   .028 0.194   34678    1.498
14-05-08 22:20:00 CONT A OK  0   300    5.00 0.182   .033 0.194   34473    1.507
14-05-08 22:25:00 CONT B OK  0   300    5.00 0.182   .026 0.193   34523    1.491
14-05-08 22:30:00 CONT A OK  0   300    5.00 0.182   .031 0.193   34515    1.508
14-05-08 22:35:00 CONT B OK  0   300    5.00 0.182   .029 0.193   34031    1.470
14-05-08 22:40:00 CONT A OK  0   300    5.00 0.182   .028 0.193   33132    1.448
14-05-08 22:45:00 CONT B OK  0   300    5.00 0.182   .031 0.193   33379    1.442
14-05-08 22:50:00 CONT A OK  0   300    5.00 0.182   .029 0.193   33214    1.451
14-05-08 22:55:00 CONT B OK  0   300    5.00 0.182   .033 0.193   33478    1.446
14-05-08 23:00:00 CONT A OK  0   300    5.00 0.182   .029 0.193   32510    1.421
14-05-08 23:05:00 CONT B OK  0   300    5.00 0.182   .027 0.193   32454    1.402
14-05-08 23:10:00 CONT A OK  0   300    5.00 0.182   .028 0.193   33276    1.454
14-05-08 23:15:00 CONT B OK  0   300    5.00 0.182   .031 0.193   32955    1.424
14-05-08 23:20:00 CONT A OK  0   300    5.00 0.182   .031 0.193   33248    1.453
14-05-08 23:25:00 CONT B OK  0   300    5.00 0.182   .028 0.193   33949    1.466
14-05-08 23:30:00 CONT A OK  0   300    5.00 0.182   .029 0.193   32502    1.421
14-05-08 23:35:00 CONT B OK  0   300    5.00 0.182   .028 0.193   32985    1.424
14-05-08 23:40:00 CONT A OK  0   300    5.00 0.181   .032 0.193   33314    1.456
14-05-08 23:45:00 CONT B OK  0   300    5.00 0.181   .029 0.193   32763    1.415
14-05-08 23:50:00 CONT A OK  0   300    5.00 0.181   .028 0.193   32758    1.431
14-05-08 23:55:00 CONT B OK  0   300    5.00 0.181   .027 0.193   33509    1.447
